rated,created_at,last_move_at,turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply,increment_base,increment_bonus,n_moves_played,first_move,last_move
1,1501150000000.0,1501150000000.0,63,3,2,3286,1866,1136,1734,154,316,10,10,0,63,13,1569
1,1501150000000.0,1501150000000.0,44,3,2,1124,1722,130,1756,4,1465,2,10,0,44,2,321
1,1501100000000.0,1501100000000.0,81,3,0,1124,1740,460,1496,187,542,8,25,0,81,13,1884
1,1501100000000.0,1501100000000.0,164,1,0,1124,1750,8420,1804,9,1003,3,10,0,164,2,957
1,1501070000000.0,1501070000000.0,52,1,0,1124,1757,6681,1893,196,1154,8,10,0,52,13,1550
1,1501070000000.0,1501070000000.0,95,1,2,1124,1746,7590,1743,4,1459,2,10,0,95,2,951
1,1501070000000.0,1501070000000.0,90,1,0,7754,1534,1136,1740,152,363,3,10,1,90,13,1393
1,1501070000000.0,1501070000000.0,49,1,2,780,1498,1136,1759,0,537,1,10,0,49,19,913
1,1501060000000.0,1501070000000.0,35,3,2,1744,1672,1136,1774,170,399,12,10,0,35,13,211
1,1500750000000.0,1500750000000.0,72,1,0,5224,1932,1136,1757,155,374,5,10,0,72,13,858
1,1500750000000.0,1500750000000.0,89,3,2,1124,1742,6820,1856,298,419,13,10,0,89,2,1774
0,1499730000000.0,1499730000000.0,36,3,0,410,1500,7478,1425,117,1194,4,20,15,36,13,1163
0,1499730000000.0,1499730000000.0,35,3,2,7469,1425,405,1500,101,1309,8,20,15,35,13,5
1,1498520000000.0,1498520000000.0,21,3,2,7469,1417,8183,1326,49,768,4,15,15,21,11,649
1,1498180000000.0,1498190000000.0,105,3,2,8557,1403,7478,1428,90,1194,2,15,15,105,13,315
1,1498180000000.0,1498180000000.0,15,3,0,7469,1437,2135,1458,280,896,7,15,15,15,11,1913
1,1498180000000.0,1498180000000.0,21,1,2,2102,1446,7478,1448,119,1211,6,15,15,21,13,1183
1,1498170000000.0,1498170000000.0,46,3,2,7469,1441,4142,1331,319,727,8,15,15,46,11,1839
1,1498100000000.0,1498100000000.0,42,3,0,2102,1470,7478,1428,90,1208,3,15,15,42,13,1697
1,1498100000000.0,1498100000000.0,63,1,2,7469,1415,2135,1484,36,679,2,15,15,63,11,1222
1,1497920000000.0,1497920000000.0,62,3,2,7469,1402,2717,1495,10,245,2,15,15,62,9,308
1,1497830000000.0,1497830000000.0,96,3,0,4019,1345,7478,1392,95,1223,4,15,15,96,13,300
1,1497830000000.0,1497830000000.0,33,1,2,5500,1420,7478,1403,343,593,6,15,15,33,11,1033
1,1497830000000.0,1497830000000.0,37,3,2,2781,1556,7478,1410,90,1208,3,15,15,37,13,1708
1,1497830000000.0,1497830000000.0,43,1,2,7514,1507,7478,1418,44,674,5,15,15,43,11,989
1,1497830000000.0,1497830000000.0,47,1,2,7469,1410,3720,1300,71,774,2,15,15,47,13,1314
1,1497800000000.0,1497800000000.0,63,3,2,7469,1398,2242,1416,217,1045,8,15,15,63,13,1431
1,1497800000000.0,1497800000000.0,41,3,2,7586,1383,7478,1410,45,209,4,15,15,41,11,1170
1,1497800000000.0,1497800000000.0,36,3,0,7469,1428,3458,1222,72,1137,6,15,15,36,13,1668
1,1497730000000.0,1497740000000.0,42,3,0,7469,1436,2838,1522,191,653,4,15,15,42,13,666
1,1497730000000.0,1497730000000.0,31,1,2,7469,1428,8032,1318,216,1039,6,15,15,31,13,1183
1,1497730000000.0,1497730000000.0,45,3,2,4630,1500,7478,1435,41,776,3,15,15,45,11,1069
1,1497730000000.0,1497730000000.0,60,3,2,103,1593,7478,1442,343,593,6,15,15,60,11,488
1,1497730000000.0,1497730000000.0,39,1,2,3978,1469,7478,1453,91,1351,3,15,15,39,13,954
1,1497730000000.0,1497730000000.0,114,0,1,7469,1450,1981,1525,154,323,9,15,15,114,13,1275
1,1497730000000.0,1497730000000.0,74,3,0,7469,1461,7540,1490,212,1052,6,15,15,74,13,155
1,1497730000000.0,1497730000000.0,58,1,0,5581,1400,7478,1451,92,1202,3,15,15,58,13,1389
1,1497490000000.0,1497490000000.0,76,1,0,7090,1525,7478,1418,92,1202,3,15,15,76,13,980
1,1497490000000.0,1497490000000.0,60,3,0,7469,1427,7154,1433,191,645,4,15,15,60,13,666
1,1497490000000.0,1497490000000.0,30,1,0,4910,1464,7478,1416,92,1202,3,15,15,30,13,1192
1,1497400000000.0,1497400000000.0,20,3,0,2414,1476,7478,1387,4,1004,2,15,15,20,2,202
1,1497390000000.0,1497400000000.0,59,1,2,7469,1378,8163,1318,73,4,4,15,15,59,13,913
1,1497220000000.0,1497220000000.0,76,1,0,4347,1299,7478,1369,353,629,8,15,15,76,11,934
1,1497220000000.0,1497220000000.0,48,3,0,7469,1384,4449,1285,110,1266,9,15,15,48,13,643
1,1497210000000.0,1497220000000.0,64,1,0,8723,1500,7478,1374,117,1194,4,15,15,64,13,1096
1,1497210000000.0,1497210000000.0,62,1,0,1503,1333,7478,1364,90,1194,2,15,15,62,13,858
1,1497210000000.0,1497210000000.0,51,3,2,7469,1350,6391,1409,192,800,6,15,15,51,13,277
1,1496870000000.0,1496880000000.0,69,1,2,7469,1327,6043,1383,81,153,5,15,15,69,13,1454
1,1496870000000.0,1496870000000.0,40,3,0,7469,1337,4142,1384,162,357,6,15,15,40,13,182
1,1496790000000.0,1496790000000.0,68,1,0,4971,1033,7478,1333,342,444,5,15,15,68,11,1018
0,1499340000000.0,1499340000000.0,38,1,0,2668,1500,8993,1287,219,1080,8,10,0,38,13,1192
0,1499340000000.0,1499340000000.0,5,3,2,8372,1465,8993,1287,171,662,4,10,0,5,13,1154
1,1496440000000.0,1496440000000.0,105,3,2,5160,1413,8993,1305,1,742,5,10,0,105,6,1713
1,1496430000000.0,1496430000000.0,43,1,2,9082,1275,3109,1308,201,462,5,10,0,43,13,1135
1,1496430000000.0,1496430000000.0,33,1,2,9082,1245,124,1259,152,389,5,10,0,33,13,1033
1,1496430000000.0,1496430000000.0,32,3,2,3900,1292,8993,1275,253,1399,7,10,0,32,11,1131
1,1496350000000.0,1496350000000.0,131,2,2,5799,1264,8993,1315,171,661,3,10,0,131,13,1057
1,1496350000000.0,1496350000000.0,38,3,2,9082,1282,2925,1234,193,1034,5,10,0,38,13,497
1,1496250000000.0,1496250000000.0,75,3,2,9082,1250,5634,1156,72,1125,2,10,0,75,13,1662
0,1489780000000.0,1489800000000.0,32,2,0,9082,1250,3095,1500,216,1039,6,180,0,32,13,551
0,1487480000000.0,1487480000000.0,57,3,2,8271,1138,8993,1176,195,637,4,5,5,57,13,307
1,1487720000000.0,1487720000000.0,33,1,2,6785,1373,7734,1084,72,1141,4,15,15,33,13,916
0,1487620000000.0,1487630000000.0,121,3,2,7716,2286,6844,1373,241,967,4,10,60,121,11,303
1,1487250000000.0,1487250000000.0,52,1,0,4423,1194,6844,1311,0,1433,1,3,9,52,12,489
1,1487190000000.0,1487190000000.0,92,0,1,6785,1330,327,1268,193,1034,5,180,0,92,13,58
1,1487170000000.0,1487170000000.0,43,3,2,5263,1511,6844,1500,171,639,2,5,8,43,13,248
1,1487040000000.0,1487040000000.0,48,1,0,2405,886,2499,1659,172,170,7,60,0,48,13,986
0,1487040000000.0,1487040000000.0,41,3,2,6432,1358,2455,886,90,1208,3,15,10,41,13,2020
1,1487030000000.0,1487030000000.0,23,3,2,4679,1620,2455,890,4,1471,2,9,0,23,2,165
1,1487030000000.0,1487030000000.0,49,1,2,6252,1484,2455,898,90,1370,3,10,0,49,13,954
0,1487020000000.0,1487020000000.0,61,1,2,5035,1500,2455,898,117,1194,4,10,5,61,13,495
1,1487020000000.0,1487020000000.0,19,3,2,5220,1325,2455,921,162,360,5,10,5,19,13,194
1,1487020000000.0,1487020000000.0,27,1,2,184,1397,2455,940,197,297,7,17,11,27,13,995
1,1486990000000.0,1486990000000.0,31,3,2,4981,1500,2455,963,208,519,8,15,0,31,13,1110
1,1486990000000.0,1486990000000.0,56,1,0,2405,1049,7230,1234,162,360,5,15,0,56,13,1389
0,1486950000000.0,1486950000000.0,91,3,2,6600,1118,2455,1049,36,291,3,20,0,91,11,1928
1,1486950000000.0,1486950000000.0,36,3,2,6773,1110,2455,1500,239,967,3,5,8,36,11,106
0,1486950000000.0,1486950000000.0,20,3,0,2405,1500,7508,1595,72,1125,2,5,10,20,13,260
0,1486950000000.0,1486950000000.0,31,3,2,5212,1359,2455,1500,191,643,4,5,8,31,13,173
0,1486940000000.0,1486940000000.0,12,3,0,2405,1500,7508,1595,72,1125,2,5,10,12,13,189
0,1486940000000.0,1486940000000.0,22,3,0,2405,1500,3449,1500,71,190,2,15,0,22,13,458
0,1486940000000.0,1486940000000.0,21,3,2,6323,1649,2455,1500,239,977,3,15,0,21,11,1128
0,1486930000000.0,1486930000000.0,7,1,2,2405,1500,7388,1500,174,67,3,15,0,7,13,1183
0,1486930000000.0,1486930000000.0,18,3,0,2405,1500,6870,1683,171,71,4,20,10,18,13,1197
1,1504280000000.0,1504280000000.0,99,3,2,2756,1804,5432,2023,74,5,9,5,10,99,13,1811
1,1504210000000.0,1504210000000.0,60,1,0,2756,1822,8709,1588,191,210,4,10,0,60,13,1018
1,1504210000000.0,1504210000000.0,62,3,0,5535,1853,2805,1809,17,229,4,10,0,62,9,1633
1,1504210000000.0,1504210000000.0,47,3,2,2756,1805,7109,1536,195,1152,8,10,0,47,13,121
1,1504210000000.0,1504210000000.0,52,1,0,5996,1580,2805,1800,195,636,5,10,0,52,13,1018
1,1504210000000.0,1504210000000.0,51,3,2,2756,1794,8709,1597,191,210,4,10,0,51,13,1455
1,1504210000000.0,1504210000000.0,69,1,2,8498,2100,2805,1798,196,1154,8,10,0,69,13,1225
1,1504210000000.0,1504210000000.0,47,3,2,2756,1789,7573,1695,117,1194,4,10,0,47,13,1022
1,1504210000000.0,1504210000000.0,63,3,2,2756,1774,7046,1894,206,522,7,10,0,63,13,1152
1,1504210000000.0,1504210000000.0,94,1,0,8793,1719,2805,1765,216,1039,6,10,0,94,13,1571
0,1504200000000.0,1504200000000.0,57,1,2,5519,1874,2805,1765,216,1051,10,5,5,57,13,1568
1,1504140000000.0,1504140000000.0,54,1,0,2756,1781,8599,1956,6,1462,3,10,10,54,10,939
1,1504130000000.0,1504130000000.0,41,1,2,2756,1773,5588,1659,83,119,6,10,0,41,13,836
1,1504130000000.0,1504130000000.0,41,1,2,9014,1899,2805,1780,172,170,7,10,0,41,13,1412
1,1504130000000.0,1504130000000.0,44,1,0,6106,1714,2805,1771,216,1039,6,10,0,44,13,1565
0,1491070000000.0,1491070000000.0,85,3,2,1809,2032,7804,1776,38,685,7,10,60,85,13,327
1,1486970000000.0,1486970000000.0,34,3,2,3724,1579,4110,1022,241,931,4,10,0,34,11,500
1,1486970000000.0,1486970000000.0,70,1,0,3988,1028,9093,1284,181,540,3,10,0,70,13,1402
1,1486970000000.0,1486970000000.0,35,1,2,8313,1307,4110,1033,152,311,2,10,0,35,13,1231
1,1486960000000.0,1486960000000.0,43,3,2,3516,983,4110,1051,152,311,2,10,0,43,13,1471
1,1486960000000.0,1486960000000.0,42,3,0,3988,1058,711,1249,72,1125,2,10,0,42,13,1272
1,1486960000000.0,1486960000000.0,11,3,0,3988,1066,7574,1256,185,556,5,10,0,11,13,516
1,1486950000000.0,1486950000000.0,20,3,0,3988,1073,5625,1313,181,574,4,10,0,20,13,545
1,1486950000000.0,1486950000000.0,65,1,2,5550,1308,4110,1079,195,1150,5,10,0,65,13,1412
1,1486870000000.0,1486870000000.0,39,3,2,9247,1046,4110,1096,152,351,3,10,0,39,13,1061
1,1486870000000.0,1486870000000.0,112,1,0,3988,1118,5944,1002,36,679,2,10,0,112,11,907
1,1486850000000.0,1486850000000.0,61,1,2,3988,1107,3096,977,152,310,4,10,0,61,13,1186
1,1486700000000.0,1486710000000.0,119,2,2,7018,1125,4110,1124,239,977,3,10,0,119,11,793
1,1486700000000.0,1486700000000.0,49,3,2,1212,1328,4110,1133,73,18,6,10,0,49,13,205
1,1486690000000.0,1486690000000.0,92,3,0,3988,1150,9212,1157,152,353,3,15,15,92,13,856
1,1486690000000.0,1486690000000.0,52,3,2,3988,1131,7858,1167,72,1125,2,15,15,52,13,17
1,1486690000000.0,1486690000000.0,16,3,2,3988,1107,7858,1225,72,1125,2,15,15,16,13,832
1,1486670000000.0,1486670000000.0,52,3,0,3988,1129,4679,1096,193,777,4,10,0,52,13,232
1,1486660000000.0,1486660000000.0,16,3,0,7085,1132,4110,1107,152,352,3,10,0,16,13,1047
1,1486650000000.0,1486650000000.0,67,3,2,7696,1208,4110,1123,152,352,3,10,0,67,13,1404
1,1486650000000.0,1486650000000.0,7,2,2,3988,1099,5467,1198,172,164,3,10,0,7,13,1149
1,1486610000000.0,1486620000000.0,34,1,0,3988,1110,1634,1320,72,1125,2,15,15,34,13,818
1,1486610000000.0,1486610000000.0,37,1,2,1603,1315,4110,1122,10,237,2,15,15,37,9,1726
1,1486610000000.0,1486610000000.0,81,1,2,3988,1094,4769,1144,176,1448,4,15,15,81,13,1108
1,1486610000000.0,1486610000000.0,58,1,0,4559,1317,4110,1049,4,1463,2,15,15,58,2,980
1,1486610000000.0,1486610000000.0,27,3,0,3988,1061,4379,1297,171,71,4,15,15,27,13,245
1,1486600000000.0,1486610000000.0,42,3,0,3988,1074,4379,1292,172,164,3,15,15,42,13,222
1,1486600000000.0,1486600000000.0,49,1,2,4271,1287,4110,1089,175,68,4,15,15,49,13,578
1,1486580000000.0,1486580000000.0,119,3,2,6305,1098,4110,1123,239,967,3,15,15,119,11,275
1,1486520000000.0,1486530000000.0,44,1,0,3988,1138,6030,1368,71,774,2,15,15,44,13,895
1,1486520000000.0,1486520000000.0,30,3,2,3988,1114,6379,998,77,682,2,15,15,30,13,342
1,1486520000000.0,1486520000000.0,47,3,0,4069,1296,4110,1051,241,967,4,15,15,47,11,1916
1,1486520000000.0,1486520000000.0,95,3,2,1304,1045,4110,1101,241,992,3,15,15,95,11,1969
1,1486520000000.0,1486520000000.0,16,3,0,3988,1138,1651,1217,195,637,4,15,15,16,13,1118
1,1486520000000.0,1486520000000.0,49,2,2,3988,1062,258,1216,163,335,6,15,15,49,13,1388
1,1486480000000.0,1486480000000.0,3,2,2,3988,1045,603,1080,172,164,3,15,15,3,13,1876
1,1486440000000.0,1486450000000.0,67,1,2,8054,1175,4110,1121,193,1034,5,10,0,67,13,1247
1,1486440000000.0,1486440000000.0,64,3,0,3988,1253,3288,1232,193,1030,7,10,0,64,13,405
1,1503180000000.0,1503180000000.0,86,3,0,1165,1253,8997,1956,36,433,2,10,0,86,11,1763
1,1503180000000.0,1503180000000.0,36,3,0,1165,1257,3774,1715,39,766,2,10,0,36,11,216
1,1503180000000.0,1503180000000.0,41,1,2,4490,1923,1195,1258,84,134,5,10,0,41,13,1033
1,1503180000000.0,1503180000000.0,38,3,0,1165,1262,4920,1661,241,976,5,10,0,38,11,277
1,1503180000000.0,1503180000000.0,70,3,0,1165,1265,3480,1720,36,433,2,10,0,70,11,1662
1,1503180000000.0,1503180000000.0,39,3,2,2385,1782,1195,1268,71,137,3,10,0,39,13,681
1,1503180000000.0,1503180000000.0,25,1,2,4081,1551,1195,1276,86,111,5,10,0,25,13,1204
1,1503180000000.0,1503180000000.0,23,1,2,7727,1810,1195,1278,81,153,5,10,0,23,13,1204
1,1503180000000.0,1503180000000.0,19,3,0,1165,1283,8788,1668,91,1351,3,10,0,19,13,314
1,1503180000000.0,1503180000000.0,43,1,2,7838,2003,1195,1284,83,145,5,10,0,43,13,913
1,1503170000000.0,1503180000000.0,109,2,2,1165,1239,4426,1699,178,1434,3,10,0,109,13,984
1,1503170000000.0,1503170000000.0,45,3,2,4845,1670,1195,1243,83,119,6,10,0,45,13,1152
1,1503170000000.0,1503170000000.0,46,3,0,1165,1246,2698,1759,201,495,8,10,0,46,13,2014
1,1503170000000.0,1503170000000.0,40,3,0,1165,1252,7941,1611,90,1370,3,10,0,40,13,822
1,1503170000000.0,1503170000000.0,31,3,2,798,1955,1195,1253,86,152,10,10,0,31,13,685
1,1503170000000.0,1503170000000.0,32,3,0,1165,1256,212,1703,268,903,6,10,0,32,11,611
1,1503170000000.0,1503170000000.0,45,3,2,8304,1866,1195,1258,199,300,9,10,0,45,13,909
1,1503170000000.0,1503170000000.0,96,3,0,37,1666,1195,1212,240,967,4,10,0,96,1,661
1,1503170000000.0,1503170000000.0,52,1,0,1165,1212,2839,2215,319,704,6,10,0,52,11,1308
1,1503170000000.0,1503170000000.0,69,3,2,1498,1928,1195,1213,268,903,6,10,0,69,11,1087
1,1503170000000.0,1503170000000.0,58,1,0,1165,1178,5315,1616,78,825,7,10,0,58,13,1672
1,1503170000000.0,1503170000000.0,48,3,0,2233,1268,1195,1142,73,13,3,10,0,48,13,896
1,1501970000000.0,1501970000000.0,72,1,0,3245,1017,1195,1122,206,522,7,10,0,72,13,1476
1,1501970000000.0,1501970000000.0,104,3,0,1165,1152,8141,1158,101,1282,8,10,0,104,11,1315
1,1501960000000.0,1501960000000.0,93,0,1,750,983,1195,1167,117,1224,5,10,0,93,13,1409
1,1501950000000.0,1501960000000.0,55,3,0,1165,1168,8349,1833,90,1370,3,10,0,55,13,309
1,1501950000000.0,1501950000000.0,38,3,0,1165,1182,3866,1429,172,164,3,10,0,38,13,226
1,1495720000000.0,1495720000000.0,68,1,0,72,1347,4821,1417,206,505,8,10,0,68,13,38
1,1495650000000.0,1495650000000.0,65,3,2,4735,1406,8710,1371,191,653,4,10,0,65,13,1034
1,1495640000000.0,1495640000000.0,32,3,0,8821,1467,4821,1390,201,495,8,15,15,32,13,424
1,1495640000000.0,1495640000000.0,99,2,2,6197,1423,4821,1402,177,1444,6,10,0,99,13,333
1,1495590000000.0,1495590000000.0,83,1,2,4313,1411,4821,1431,199,304,7,10,0,83,13,1905
1,1495160000000.0,1495160000000.0,52,1,0,9322,1358,4821,1420,193,1035,5,10,0,52,13,1550
0,1488170000000.0,1488170000000.0,17,3,2,4735,1422,2767,1500,245,930,4,15,15,17,11,1767
0,1488170000000.0,1488170000000.0,72,1,0,2720,1500,4821,1422,3,62,2,15,15,72,15,1634
1,1487810000000.0,1487810000000.0,23,3,2,4735,1416,7151,1330,246,938,6,15,15,23,11,1233
1,1487810000000.0,1487810000000.0,50,2,0,5616,1173,4821,1410,90,1370,3,15,15,50,13,1813
1,1487650000000.0,1487650000000.0,39,1,2,2719,1725,4821,1402,72,1125,2,15,15,39,13,1207
1,1487550000000.0,1487550000000.0,104,1,0,6606,1550,4821,1372,208,519,8,15,15,104,13,959
1,1486610000000.0,1486610000000.0,35,1,2,4735,1355,5644,1352,19,247,2,15,15,35,9,1292
1,1486520000000.0,1486520000000.0,125,0,1,5256,1452,4821,1351,154,323,9,10,10,125,13,408
1,1486520000000.0,1486520000000.0,80,1,0,4735,1362,8714,1458,216,1039,6,12,5,80,13,1550
0,1486520000000.0,1486520000000.0,56,1,0,9032,1500,4821,1362,6,1468,3,10,0,56,2,1141
1,1486520000000.0,1486520000000.0,6,3,0,4735,1375,4094,1435,10,215,1,10,0,6,9,253
0,1486440000000.0,1486450000000.0,77,1,2,8115,1500,4821,1375,239,961,2,20,0,77,11,798
1,1486440000000.0,1486440000000.0,14,3,2,4735,1355,2265,1431,19,247,2,12,2,14,9,312
1,1486440000000.0,1486440000000.0,49,1,2,4735,1333,7382,1471,191,635,3,10,5,49,13,995
0,1498060000000.0,1498060000000.0,101,3,2,8245,1831,4040,1520,193,1034,5,7,25,101,13,2014
0,1497900000000.0,1497900000000.0,39,3,2,4521,1864,4040,1520,185,564,6,10,0,39,13,734
0,1497900000000.0,1497900000000.0,47,1,2,588,1288,4040,1520,239,96,6,20,7,47,11,1231
1,1497900000000.0,1497900000000.0,24,3,0,2848,1616,4040,1504,213,1121,6,30,0,24,13,1834
0,1497890000000.0,1497900000000.0,122,1,0,6957,1584,4040,1504,195,637,4,10,5,122,13,489
0,1495730000000.0,1495730000000.0,58,3,0,3917,1504,6472,1612,72,1141,4,25,0,58,13,1977
0,1495730000000.0,1495730000000.0,68,3,0,3917,1504,8271,1737,193,778,5,15,0,68,13,1358
0,1490900000000.0,1490900000000.0,66,1,0,3917,1504,8880,1500,21,261,4,5,15,66,9,1389
0,1490900000000.0,1490900000000.0,58,3,0,8982,1500,4040,1504,239,977,3,5,15,58,11,677
0,1490900000000.0,1490900000000.0,51,3,2,3917,1504,8880,1500,20,258,3,5,15,51,9,1616
0,1490900000000.0,1490900000000.0,38,3,0,8982,1500,4040,1504,239,977,3,5,15,38,11,1650
0,1490800000000.0,1490800000000.0,61,3,2,110,1606,4040,1504,193,1034,5,20,0,61,13,1173
0,1490800000000.0,1490800000000.0,74,3,0,3917,1504,111,1606,84,134,5,20,0,74,13,1525
0,1490800000000.0,1490800000000.0,56,1,0,2629,1500,4040,1504,171,649,3,12,6,56,13,795
0,1490790000000.0,1490800000000.0,81,1,2,3917,1504,2673,1500,72,1125,2,12,6,81,13,1316
0,1490790000000.0,1490790000000.0,54,1,0,2629,1500,4040,1504,239,83,3,12,6,54,11,780
0,1490790000000.0,1490790000000.0,41,1,2,3917,1504,2673,1500,174,73,4,12,6,41,13,1114
0,1490790000000.0,1490790000000.0,62,1,0,2629,1500,4040,1504,0,678,2,12,6,62,10,1435
0,1490130000000.0,1490130000000.0,42,3,0,6758,943,4040,1504,171,639,2,20,0,42,13,521
0,1490130000000.0,1490130000000.0,89,1,2,3917,1504,4018,1184,77,689,6,10,10,89,13,948
1,1490020000000.0,1490020000000.0,33,0,1,6962,1428,4040,1507,192,784,4,8,8,33,13,1128
1,1490020000000.0,1490020000000.0,28,3,0,3879,1233,4040,1503,206,463,6,10,0,28,13,124
1,1490020000000.0,1490020000000.0,25,1,2,3917,1500,3966,1149,174,67,3,10,0,25,13,1231
0,1490020000000.0,1490020000000.0,56,3,0,3319,1587,4040,1500,241,967,4,20,5,56,2,1146
0,1490020000000.0,1490020000000.0,16,3,0,3917,1500,3440,1587,48,107,7,20,5,16,9,1116
0,1490020000000.0,1490020000000.0,66,3,0,3319,1587,4040,1500,1,735,2,20,5,66,6,656
0,1489950000000.0,1489950000000.0,77,1,2,3102,1500,4040,1500,216,1039,6,15,0,77,13,1368
0,1489950000000.0,1489950000000.0,73,3,2,3917,1500,3217,1500,20,258,3,15,0,73,9,1061
0,1489920000000.0,1489920000000.0,19,0,1,6477,1527,4040,1500,206,463,6,5,10,19,13,1876
0,1489920000000.0,1489920000000.0,58,1,0,4115,1500,4040,1500,171,661,3,5,10,58,13,901
0,1489920000000.0,1489920000000.0,34,3,0,3917,1500,2591,1700,31,274,5,15,0,34,9,1055
0,1489920000000.0,1489920000000.0,21,0,1,3917,1500,7633,1457,21,264,6,10,5,21,9,384
0,1489870000000.0,1489870000000.0,95,0,1,3917,1500,6708,1648,20,258,3,5,5,95,9,799
0,1489850000000.0,1489850000000.0,73,3,2,4279,1712,4040,1500,172,185,10,2,15,73,13,1603
0,1489850000000.0,1489850000000.0,46,1,0,3917,1500,4392,1712,21,264,6,2,15,46,9,936
0,1489850000000.0,1489850000000.0,78,3,0,9168,1500,4040,1500,171,650,3,25,30,78,13,1431
0,1489850000000.0,1489850000000.0,43,0,1,4608,1788,4040,1500,185,543,6,5,8,43,13,854
0,1489790000000.0,1489790000000.0,39,3,2,3917,1500,2747,1500,21,242,5,30,0,39,9,1998
0,1489790000000.0,1489790000000.0,59,3,2,2704,1500,4040,1500,239,967,3,30,0,59,11,308
0,1489600000000.0,1489600000000.0,22,2,0,270,1500,4040,1500,175,68,4,15,45,22,13,729
0,1489590000000.0,1489590000000.0,45,3,2,3917,1500,4058,1479,197,1416,6,5,10,45,13,1682
0,1489590000000.0,1489590000000.0,61,3,2,5207,1381,4040,1500,213,1121,6,10,0,61,13,556
0,1489590000000.0,1489590000000.0,10,3,0,6724,1500,4040,1500,213,1121,6,15,0,10,13,557
0,1489590000000.0,1489590000000.0,107,2,2,7795,1702,4040,1500,171,663,3,15,0,107,13,82
1,1488200000000.0,1488200000000.0,44,3,0,7290,1665,1695,1697,197,1419,6,15,8,44,1,599
1,1488040000000.0,1488040000000.0,81,3,2,7290,1668,7189,1543,152,352,3,15,8,81,2,1387
1,1488010000000.0,1488010000000.0,117,0,1,7290,1659,6405,1628,6,1003,2,15,8,117,2,307
1,1487860000000.0,1487860000000.0,38,3,0,7290,1680,7155,1633,4,1454,2,15,8,38,2,550
1,1487860000000.0,1487860000000.0,79,0,1,7290,1680,3638,1700,4,1471,2,15,8,79,2,1362
1,1487770000000.0,1487780000000.0,84,2,0,7290,1696,2006,1527,152,352,3,15,8,84,2,503
1,1487770000000.0,1487770000000.0,47,1,2,7290,1693,5616,1386,4,1453,4,15,8,47,2,954
1,1487690000000.0,1487690000000.0,57,3,2,7290,1687,9135,1624,4,1456,2,15,8,57,2,1290
1,1487680000000.0,1487690000000.0,100,0,1,7290,1691,2739,1386,193,1035,5,15,8,100,13,331
1,1487660000000.0,1487660000000.0,89,1,2,7290,1684,1684,1560,4,1465,2,15,8,89,2,469
1,1487660000000.0,1487660000000.0,38,3,2,7290,1672,8027,1702,4,1463,2,15,2,38,2,321
1,1487610000000.0,1487610000000.0,66,2,0,4261,1579,7327,1664,258,868,5,15,2,66,11,829
1,1487610000000.0,1487610000000.0,58,3,0,7290,1678,4368,1565,77,682,2,15,2,58,13,1315
1,1487520000000.0,1487520000000.0,97,1,2,7290,1680,6591,1600,4,1471,2,15,2,97,2,986
1,1487510000000.0,1487510000000.0,88,3,0,7290,1691,8695,1696,241,967,4,15,2,88,2,1719
1,1487510000000.0,1487510000000.0,23,3,2,8789,1684,7327,1703,206,463,6,15,2,23,13,2031
1,1487490000000.0,1487490000000.0,62,2,0,7290,1717,898,1618,206,463,6,15,2,62,13,1491
1,1487490000000.0,1487490000000.0,95,3,0,910,1626,7327,1708,71,774,2,15,2,95,13,1801
1,1487490000000.0,1487490000000.0,96,1,0,7290,1722,898,1612,197,293,6,15,2,96,2,1438
1,1487490000000.0,1487490000000.0,94,1,0,7290,1730,4017,1848,192,797,6,15,2,94,13,989
1,1487420000000.0,1487420000000.0,79,3,2,7290,1724,4968,1560,201,503,6,15,2,79,13,1527
1,1487420000000.0,1487420000000.0,77,3,2,4896,1519,7327,1740,193,778,5,15,2,77,13,1598
1,1487420000000.0,1487420000000.0,31,3,2,7290,1738,5989,1370,206,522,7,15,2,31,13,103
1,1487250000000.0,1487250000000.0,80,3,0,3058,1656,7327,1729,245,943,4,15,2,80,11,1600
1,1487250000000.0,1487250000000.0,57,3,0,6188,1628,7327,1721,71,656,3,15,2,57,13,1237
1,1487250000000.0,1487250000000.0,42,1,0,7290,1728,2361,1853,79,819,8,15,2,42,2,980
1,1487230000000.0,1487230000000.0,135,1,2,7290,1719,8767,1677,192,784,4,15,2,135,2,992
1,1487230000000.0,1487230000000.0,114,3,0,8864,1687,7327,1709,10,215,1,15,2,114,9,324
1,1487230000000.0,1487230000000.0,36,1,0,7290,1721,8028,1679,4,1456,2,15,2,36,2,1168
1,1487170000000.0,1487170000000.0,147,0,1,7955,1696,7327,1722,206,463,6,15,2,147,13,422
